time_s,temperature,heart_rate,spo2,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
664.75,36.895,69.44,98.63,-0.0079,-0.0463,1.0221,1.067,0.879,0.535
664.8,36.923,68.96,98.66,-0.032,-0.0044,1.0198,1.931,-0.649,0.01
664.85,36.909,69.16,98.68,-0.0345,0.0587,1.0304,0.967,-0.01,-0.054
664.9,36.944,68.76,98.66,0.0069,0.0602,1.0231,0.886,-0.44,0.281
664.95,36.907,69.81,98.63,0.0591,-0.0065,0.9914,0.866,-1.062,0.979
665.0,36.936,68.96,98.68,0.1084,-0.0611,0.9277,0.563,-0.555,0.305
665.05,36.922,69.77,98.64,0.0067,0.0051,0.9921,1.449,0.332,1.866
665.1,36.905,70.07,98.67,-0.0279,0.0397,0.9986,0.158,-0.561,0.557
665.15,36.917,70.16,98.66,-0.0479,0.0517,1.0188,0.322,-0.624,-0.023
665.2,36.923,69.06,98.66,-0.0034,0.0512,1.0239,-0.238,-0.937,-0.655
665.25,36.913,69.06,98.65,0.0111,0.0239,0.9873,-1.252,-0.45,-0.218
665.3,36.923,69.45,98.65,-0.0057,0.0327,1.0067,-1.334,0.541,0.435
665.35,36.923,69.46,98.66,-0.0336,0.0161,1.0248,-0.003,0.515,0.371
665.4,36.921,71.12,98.65,-0.0509,0.0362,0.9904,0.301,1.435,-0.372
665.45,36.915,70.32,98.74,-0.1098,0.0056,0.9573,-1.275,0.268,-0.413
665.5,36.903,69.57,98.69,-0.1612,0.0073,0.9653,-0.212,0.821,-0.705
665.55,36.914,69.76,98.67,-0.0618,-0.0733,1.0084,-0.691,-0.456,-1.37
665.6,36.917,71.09,98.72,0.0135,-0.018,1.0423,-0.339,-1.178,-0.234
665.65,36.896,71.0,98.75,-0.0052,-0.0227,0.9795,-0.214,-0.826,-0.458
665.7,36.917,69.73,98.7,-0.0212,0.0554,0.9391,0.616,-0.255,-0.036
665.75,36.914,70.81,98.75,-0.0296,0.0665,0.9414,-0.131,0.559,0.022
665.8,36.902,70.29,98.75,0.0458,0.0544,0.9944,0.677,0.264,0.119
665.85,36.912,70.37,98.7,0.0684,-0.0529,1.0146,0.525,-0.47,0.34
665.9,36.912,69.8,98.73,0.0173,-0.085,1.0367,0.45,-0.264,0.349
665.95,36.934,70.28,98.76,0.0321,-0.0087,1.0293,-0.335,-1.157,-0.129
666.0,36.917,69.96,98.77,0.0209,0.0386,1.043,0.233,-0.78,0.282
666.05,36.926,71.1,98.77,0.0351,0.0477,0.9957,-1.258,-0.134,-0.06
666.1,36.914,69.96,98.81,0.057,-0.0141,0.9993,-1.146,0.621,-1.006
666.15,36.896,71.0,98.85,0.0365,0.0192,1.0076,-0.862,1.357,-1.058
666.2,36.922,70.2,98.81,-0.0161,0.0148,1.005,-1.413,2.306,0.158
666.25,36.909,69.39,98.88,-0.0568,0.0281,1.0728,-0.692,1.003,-0.412
666.3,36.912,69.98,98.89,0.0485,0.0047,1.0138,0.104,1.05,0.117
666.35,36.905,69.63,98.86,0.0106,-0.0312,0.9528,0.797,-0.512,0.277
666.4,36.916,70.43,98.88,0.0465,0.0339,0.9719,0.374,-0.917,0.688
666.45,36.926,69.54,98.92,0.0391,0.0259,1.0157,-0.122,-0.944,0.274
666.5,36.925,69.84,98.87,0.0392,0.0573,1.0381,-0.669,-0.172,-0.377
666.55,36.931,70.16,98.86,0.0065,-0.0304,1.0008,0.538,0.839,-0.396
666.6,36.933,69.34,98.86,0.0233,0.018,0.9621,0.207,0.56,-1.251
666.65,36.895,70.56,98.92,-0.0226,-0.0193,0.9956,0.421,0.521,-0.833
666.7,36.903,69.9,98.9,0.0215,-0.0513,1.0279,1.141,-0.496,-0.977
666.75,36.897,69.77,98.85,-0.0106,0.0099,0.9867,0.435,-1.449,0.337
666.8,36.922,68.9,98.99,-0.0474,0.0026,1.0122,-0.724,-0.653,0.692
666.85,36.908,69.33,99.01,-0.0399,0.0402,1.0224,0.028,-1.189,1.274
666.9,36.911,69.38,98.93,-0.0159,0.0114,1.0011,-0.298,-0.269,1.221
666.95,36.913,68.83,99.03,0.0214,0.0068,1.0002,-0.263,-0.473,0.503
667.0,36.919,69.81,98.95,-0.0102,0.0178,1.0197,0.642,0.777,-0.863
667.05,36.901,69.33,98.98,-0.0321,-0.0018,0.9594,1.526,1.005,0.938
667.1,36.903,68.82,98.97,-0.0024,0.0487,0.9672,0.795,-0.208,0.807
667.15,36.916,69.02,98.95,0.0337,0.0419,0.9639,0.121,0.594,-0.22
667.2,36.927,69.15,98.92,0.065,0.027,0.9738,-0.947,1.132,0.422
667.25,36.915,70.07,98.95,0.0325,0.0111,1.0226,-1.526,1.409,0.104
667.3,36.908,69.22,98.9,0.0371,-0.0034,1.0428,-0.485,-0.491,0.22
667.35,36.894,68.57,98.88,0.0311,0.0043,0.99,-0.388,-0.752,0.504
667.4,36.925,68.6,98.9,0.0525,0.0035,0.9867,1.223,-0.604,0.781
667.45,36.908,68.69,98.94,0.0281,0.0046,0.9831,1.834,0.614,-0.366
667.5,36.904,69.15,98.92,-0.0599,-0.0257,1.0003,1.467,1.441,0.156
667.55,36.898,69.03,98.88,-0.063,-0.0853,1.0382,1.81,1.578,0.204
667.6,36.901,69.04,98.92,-0.0796,-0.0053,1.0004,1.225,0.778,0.982
667.65,36.906,68.73,98.91,-0.0136,0.0158,0.9648,-0.013,0.128,0.157
667.7,36.913,67.99,98.85,0.0066,-0.0051,0.9844,-0.057,-0.639,0.925
667.75,36.904,69.02,98.85,0.0094,0.0109,0.9687,-0.054,-1.14,-0.568
667.8,36.918,68.35,98.86,0.0023,-0.0362,1.0251,0.127,-0.714,-0.411
667.85,36.913,69.0,98.85,0.0151,0.004,0.9868,0.571,-0.028,-0.834
667.9,36.938,68.12,98.8,0.0009,-0.0291,0.9871,0.886,-1.757,0.189
667.95,36.899,68.73,98.83,-0.0126,-0.0156,0.9654,0.619,-0.386,0.252
668.0,36.917,69.11,98.81,-0.0413,-0.0242,0.9547,0.325,-0.22,0.634
668.05,36.918,69.74,98.8,-0.0525,0.03,1.0354,-0.494,-0.667,-0.976
668.1,36.905,68.49,98.74,0.0173,0.0609,1.0199,-0.114,0.21,-0.137
668.15,36.917,69.49,98.8,0.0063,0.0289,0.971,-2.147,-0.601,0.315
668.2,36.924,69.3,98.77,-0.024,-0.0016,1.0172,-0.553,-0.993,-0.202
668.25,36.917,68.62,98.79,0.0067,0.013,0.9815,0.332,-0.358,-1.22
668.3,36.93,68.82,98.77,-0.0157,-0.0073,1.0804,-0.071,-0.978,-1.44
668.35,36.894,68.56,98.77,0.0041,0.0169,1.0322,0.312,-0.031,-0.466
668.4,36.907,68.49,98.72,-0.0686,-0.0196,1.0154,-0.159,1.136,-0.373
668.45,36.931,68.15,98.68,0.0172,-0.0079,1.0432,-0.055,0.77,-0.245
668.5,36.925,68.41,98.73,-0.0018,0.0261,1.0143,0.178,0.449,0.247
668.55,36.921,67.65,98.69,-0.033,0.0369,1.009,0.517,0.893,-0.414
668.6,36.928,69.01,98.7,-0.0263,0.012,0.9885,1.294,-0.356,0.414
668.65,36.897,69.73,98.66,-0.0077,-0.0624,0.9687,1.438,-1.617,-0.395
668.7,36.924,69.12,98.69,0.0542,-0.0652,0.992,2.034,-1.66,-0.182
668.75,36.927,69.04,98.63,-0.0086,-0.0165,0.9876,0.841,-1.091,0.403
668.8,36.909,68.74,98.7,-0.0527,-0.005,1.0212,-0.08,0.128,0.561
668.85,36.942,70.02,98.66,-0.0178,0.0493,1.0137,-1.041,-0.53,0.594
668.9,36.918,69.61,98.68,0.0418,0.0453,0.9525,-0.228,-0.339,-0.183
668.95,36.894,68.47,98.63,0.0242,0.0493,0.9423,-0.54,0.205,-0.024
669.0,36.92,70.17,98.65,-0.0282,-0.0152,0.9799,0.138,0.12,-0.763
669.05,36.909,69.91,98.67,-0.0195,-0.0364,1.0523,1.025,-0.857,-1.011
669.1,36.928,68.64,98.67,-0.0277,-0.0219,1.0281,1.584,-0.144,0.486
669.15,36.922,69.58,98.67,0.0225,0.0696,1.0096,1.402,0.537,0.567
669.2,36.91,69.11,98.64,0.0631,0.0607,0.9487,0.963,0.716,0.842
669.25,36.931,68.24,98.66,0.0404,0.0148,0.9528,0.532,0.907,-0.517
669.3,36.926,68.78,98.66,-0.0077,-0.0276,0.9953,-0.337,1.981,0.862
669.35,36.908,69.64,98.63,0.0154,0.0002,1.0082,0.585,1.921,-0.945
669.4,36.915,69.59,98.66,0.0509,-0.0057,1.0074,-0.405,1.68,-0.794
669.45,36.921,70.67,98.68,0.0663,-0.0122,0.9951,-0.172,0.202,-0.339
669.5,36.913,69.39,98.68,-0.0087,-0.067,1.0153,-0.255,0.702,0.8
669.55,36.913,68.41,98.7,-0.0321,-0.0369,1.0294,-0.136,0.071,0.222
669.6,36.917,68.84,98.72,-0.0063,-0.0032,1.0447,-0.972,1.58,-0.172
669.65,36.906,69.12,98.72,0.0582,-0.0046,0.9577,-0.761,0.811,0.62
669.7,36.894,69.21,98.72,0.009,-0.0074,1.0099,-0.943,1.505,-1.187
669.75,36.919,69.21,98.77,-0.0107,0.022,0.9884,-0.342,2.182,0.181
669.8,36.896,69.55,98.72,-0.0025,-0.005,1.0147,-0.604,1.973,0.188
669.85,36.906,70.15,98.74,0.0428,-0.0136,1.0063,0.192,2.14,-0.35
669.9,36.899,69.61,98.74,0.0404,0.018,0.9783,0.476,0.709,-0.333
669.95,36.9,68.47,98.8,0.0173,-0.02,0.9471,0.209,-0.028,-0.134
670.0,36.921,69.63,98.81,-0.027,-0.0072,0.9598,-0.641,-0.575,1.285
670.05,36.914,68.55,98.82,-0.0386,-0.0189,1.0278,-0.561,0.577,0.513
670.1,36.914,69.14,98.87,0.0691,0.0215,0.9847,-1.48,-0.208,0.229
670.15,36.903,70.35,98.81,0.0056,0.0255,1.0406,-0.968,0.67,0.555
670.2,36.91,68.48,98.85,-0.029,-0.0047,1.0416,0.017,0.954,0.795
670.25,36.92,70.48,98.87,0.0135,-0.0562,1.0042,0.116,0.185,-0.407
670.3,36.916,69.78,98.86,-0.0077,-0.0289,0.9546,0.143,-0.332,-0.355
670.35,36.925,69.69,98.89,-0.0143,-0.0276,0.9656,0.659,0.128,-0.226
670.4,36.926,68.86,98.91,-0.0384,-0.013,1.0185,-0.417,-0.637,-1.577
670.45,36.914,69.58,98.92,-0.023,-0.0159,1.0811,0.069,-0.3,-0.985
670.5,36.898,69.3,98.95,-0.034,-0.0281,1.0126,-1.105,-0.109,-1.171
670.55,36.909,69.11,98.97,-0.0355,-0.0039,1.0702,-0.903,-0.213,-0.615
670.6,36.916,69.49,98.94,-0.052,0.042,1.0009,-0.658,0.504,0.303
670.65,36.909,70.73,98.91,0.0022,0.0717,0.9973,-0.328,-0.314,0.807
670.7,36.906,69.94,99.04,0.0509,0.0656,0.9891,0.252,-0.789,-0.132
670.75,36.917,69.43,98.91,0.0009,0.0144,1.0178,0.029,0.827,0.303
670.8,36.941,69.72,98.95,-0.0163,-0.0126,0.9839,0.507,-0.577,0.02
670.85,36.912,69.31,98.98,0.0156,-0.0297,1.0276,0.992,0.536,0.196
670.9,36.917,69.87,98.96,0.0246,0.0198,1.0296,1.011,0.37,0.839
670.95,36.904,68.88,98.97,0.0113,0.0288,1.0818,-0.698,0.339,0.504
671.0,36.929,69.9,98.97,-0.0166,0.0105,1.0168,-1.035,-0.135,0.132
671.05,36.925,68.69,98.98,0.0453,0.0164,1.0125,-0.455,-0.802,0.333
671.1,36.925,69.28,98.93,0.046,-0.0084,1.0317,-0.711,-0.085,0.436
671.15,36.93,69.95,98.98,0.0263,0.035,0.9785,-1.223,-0.404,-0.562
671.2,36.913,70.27,98.96,0.0318,-0.0146,0.978,-0.853,-0.698,-0.875
671.25,36.914,68.2,98.98,0.0053,-0.0748,0.9569,-0.597,-0.891,-0.996
671.3,36.934,68.69,98.95,0.0076,-0.062,1.0016,-0.577,-0.689,0.719
671.35,36.923,69.24,98.91,0.0161,-0.0694,1.0242,0.982,-1.187,0.795
671.4,36.895,69.55,98.96,-0.0166,0.0167,0.988,1.121,-0.581,0.341
671.45,36.921,68.83,98.89,-0.0236,0.08,1.0139,-0.168,-0.413,0.267
671.5,36.911,69.07,98.94,-0.0647,0.0469,1.0271,-0.454,0.143,0.238
671.55,36.926,69.04,98.99,-0.0097,0.0634,1.0283,-0.107,0.061,0.198
671.6,36.921,68.93,98.89,-0.0602,0.089,0.9965,0.537,0.189,0.334
671.65,36.9,68.9,98.87,-0.0118,0.0574,0.9689,0.739,0.497,-0.686
671.7,36.92,68.87,98.9,-0.0074,0.0198,0.9747,1.487,-0.261,0.197
671.75,36.919,69.61,98.87,-0.0041,0.0085,0.9869,1.071,-0.766,0.905
671.8,36.921,68.63,98.88,-0.0596,0.0064,1.0001,1.158,-0.617,0.824
671.85,36.923,69.3,98.84,0.002,-0.0476,1.0023,1.319,-0.747,0.662
671.9,36.932,68.58,98.81,0.0627,-0.0634,1.0039,0.591,0.585,0.13
671.95,36.921,68.19,98.75,0.083,-0.0305,0.9881,-1.184,0.544,-0.098
672.0,36.917,68.34,98.79,0.0636,-0.0128,0.9932,-0.075,1.545,-0.416
672.05,36.929,67.55,98.82,-0.0231,0.0091,0.9831,0.05,1.447,-1.104
672.1,36.939,67.8,98.83,0.0024,-0.0228,1.0614,-1.329,1.405,-0.53
672.15,36.926,67.92,98.81,-0.0206,-0.0236,1.053,-0.988,2.101,-1.317
672.2,36.919,68.3,98.8,-0.037,-0.0418,1.0344,0.55,0.526,-0.393
672.25,36.921,69.0,98.79,-0.0675,-0.0492,1.0174,1.464,-0.226,0.244
672.3,36.92,67.95,98.74,-0.0817,-0.0445,1.0035,-0.143,0.051,1.228
672.35,36.917,67.57,98.69,-0.038,-0.0196,0.9884,1.18,-1.249,0.774
672.4,36.939,68.47,98.73,-0.0319,-0.031,1.0078,0.334,-1.515,1.007
672.45,36.91,68.1,98.68,-0.0042,0.0116,1.0282,0.078,0.332,0.365
672.5,36.929,68.56,98.72,0.0135,-0.0252,1.0133,1.036,-0.024,0.209
672.55,36.916,68.44,98.7,0.0284,-0.0334,0.9628,0.456,0.583,0.337
672.6,36.902,68.22,98.76,0.0203,-0.0152,0.9326,-1.347,0.284,0.399
672.65,36.915,68.11,98.73,0.0131,-0.0411,0.9249,0.813,1.515,-0.231
672.7,36.912,68.41,98.7,0.0104,0.0422,0.9845,1.423,0.075,0.554
672.75,36.923,68.38,98.66,-0.0448,-0.0212,1.0207,0.743,-0.728,-0.053
672.8,36.918,68.41,98.63,-0.0448,0.0572,1.0064,0.135,-0.966,0.858
672.85,36.907,68.41,98.73,-0.0253,-0.0057,1.0254,0.285,-1.304,-0.408
672.9,36.932,67.93,98.67,0.0389,0.0729,0.9772,0.463,-1.131,0.286
672.95,36.928,67.59,98.68,-0.025,0.0739,0.9999,-0.809,-0.708,0.666
673.0,36.933,68.05,98.64,-0.0092,0.1031,0.9263,-0.724,0.762,-0.81
673.05,36.92,67.87,98.72,0.0111,0.1019,0.9787,0.239,0.824,0.141
673.1,36.917,67.66,98.64,0.0351,0.0114,0.9053,0.502,1.703,-0.182
673.15,36.924,68.97,98.66,0.0277,-0.024,0.9199,0.794,0.994,-1.044
673.2,36.912,68.23,98.68,-0.0057,-0.039,0.9395,-1.025,-0.347,-0.31
673.25,36.919,67.77,98.7,-0.0234,0.0572,0.9693,-1.185,1.29,-0.79
673.3,36.916,69.04,98.67,0.0199,0.057,1.0097,-0.658,0.546,0.158
673.35,36.903,68.5,98.68,0.0506,0.037,1.0277,-1.124,0.985,-0.08
673.4,36.919,69.01,98.67,0.0113,0.008,1.0278,-1.057,1.621,-0.839
673.45,36.913,68.41,98.69,-0.0069,0.0304,1.0221,0.792,0.919,0.302
673.5,36.915,68.97,98.72,-0.0881,0.0417,1.0329,0.006,-0.391,0.283
673.55,36.921,69.08,98.76,-0.0454,0.0463,0.9475,-0.424,-0.129,1.207
673.6,36.93,68.89,98.72,0.0444,0.038,0.9284,-1.419,-0.583,0.47
673.65,36.909,68.61,98.69,0.0874,0.0009,0.9447,-2.312,-2.385,0.103
673.7,36.914,69.21,98.79,0.0569,-0.0383,0.9896,-2.717,-0.957,-0.004
673.75,36.91,69.39,98.77,-0.0205,0.0347,1.0024,-1.904,-1.587,-1.175
673.8,36.909,68.57,98.77,-0.0229,0.0868,0.9568,-1.5,-0.084,-0.398
673.85,36.912,70.46,98.83,0.0162,0.0814,1.0294,-0.078,-0.397,0.283
673.9,36.916,70.14,98.83,0.0382,0.0502,1.0252,-1.277,-0.424,-0.824
673.95,36.924,69.47,98.76,-0.0168,0.0233,1.0019,-0.104,-0.576,0.025
674.0,36.921,69.88,98.8,-0.0256,0.0364,0.9504,-0.241,0.974,-0.016
674.05,36.907,69.51,98.78,0.006,-0.0086,0.9413,0.394,0.172,-0.195
674.1,36.931,69.26,98.83,0.041,-0.0033,1.012,0.327,0.29,0.117
674.15,36.927,70.09,98.85,0.0376,-0.0393,1.0057,0.378,-0.01,0.81
674.2,36.909,69.25,98.8,0.0914,-0.0119,0.9713,0.104,1.204,0.933
674.25,36.93,69.88,98.86,0.1302,-0.0218,0.9362,0.786,0.267,0.101
674.3,36.921,69.39,98.86,0.1019,-0.0504,0.9341,1.429,0.628,-0.362
674.35,36.916,69.31,98.92,0.0072,-0.0298,0.9598,1.433,-0.493,0.39
674.4,36.921,69.82,98.95,-0.0111,-0.001,1.0286,1.909,-1.145,-0.598
674.45,36.918,70.26,98.94,-0.0502,-0.0427,1.0321,1.317,-0.46,-0.323
674.5,36.923,69.86,98.91,-0.0118,-0.0411,0.9786,0.587,-0.349,-0.447
674.55,36.92,69.75,98.95,0.0075,-0.0906,1.0288,-0.076,-0.461,-0.397
674.6,36.914,68.79,98.92,-0.0035,-0.0044,1.0334,0.079,0.148,-0.2
674.65,36.898,69.55,98.92,0.0064,0.081,1.0435,-0.883,1.261,-0.659
674.7,36.923,68.9,98.92,-0.0246,0.0822,0.9972,-0.592,0.131,1.173
674.75,36.914,69.59,98.99,0.0103,0.0389,0.9462,-0.553,0.847,-0.474
674.8,36.926,69.49,99.01,-0.0206,-0.0651,0.9752,-0.399,-0.291,0.085
674.85,36.923,69.4,98.96,-0.0101,-0.0581,0.9942,-0.194,0.236,-0.371
674.9,36.914,69.34,98.99,-0.0161,0.0228,1.0292,-0.102,-0.024,0.373
674.95,36.928,69.52,98.95,-0.1211,0.0896,0.9736,0.888,-0.973,0.042
675.0,36.92,69.47,99.0,-0.0525,-0.0003,0.9496,0.285,-1.059,0.127
675.05,36.92,69.26,98.92,-0.027,-0.119,0.9371,-0.01,-0.273,-0.548
675.1,36.917,69.48,99.01,-0.0353,-0.0798,1.0338,0.131,-1.11,0.887
675.15,36.935,67.69,99.01,0.0253,-0.0158,1.0407,-0.375,0.091,-0.651
675.2,36.911,68.29,98.95,0.0502,0.0371,1.0358,0.276,-0.177,0.772
675.25,36.915,68.9,99.01,0.0572,-0.0056,1.0213,0.844,0.289,0.02
675.3,36.906,68.57,98.87,-0.0042,-0.0137,1.0204,0.675,0.903,0.522
675.35,36.925,68.03,98.95,-0.044,-0.0123,1.0017,1.727,0.196,0.701
675.4,36.912,68.57,98.98,-0.0012,0.01,1.0059,0.339,-1.237,0.174
675.45,36.913,68.61,98.94,0.0507,-0.0157,0.9808,0.378,0.794,0.024
675.5,36.913,67.75,98.88,0.0876,-0.0245,1.0084,0.117,-1.529,-0.321
675.55,36.919,67.7,98.93,0.0741,-0.0105,0.9821,-0.118,-0.929,-0.396
675.6,36.906,67.11,98.9,0.0258,0.0059,0.9932,2.009,0.185,-0.221
675.65,36.896,67.78,98.95,0.042,0.0041,1.0182,0.234,0.863,-0.583
675.7,36.923,67.71,98.85,0.0063,0.0223,1.0029,0.802,-0.172,-0.205
675.75,36.897,67.11,98.89,-0.0458,-0.0199,0.9808,-0.343,-1.103,0.601
675.8,36.927,67.3,98.83,-0.0723,-0.0462,0.9751,0.449,-2.355,1.417
675.85,36.934,67.46,98.87,-0.0449,-0.0481,1.0007,-0.146,-1.978,0.381
675.9,36.917,67.88,98.82,0.0142,-0.0402,1.0251,0.733,-2.644,0.151
675.95,36.931,67.16,98.84,0.0605,-0.0487,1.0088,1.169,-1.559,-0.514
676.0,36.918,66.85,98.82,0.0014,0.0135,0.9837,1.101,-0.376,0.453
676.05,36.934,68.0,98.81,-0.039,0.0122,1.0033,0.781,0.515,-0.6
676.1,36.914,67.57,98.82,-0.0841,-0.0506,1.0166,-0.498,0.736,-0.049
676.15,36.895,66.54,98.82,0.0044,-0.0007,1.029,-0.861,0.828,0.003
676.2,36.918,67.53,98.79,0.0379,-0.0122,1.0541,-0.67,1.003,-0.119
676.25,36.935,66.9,98.77,0.0578,0.0189,1.0297,-1.193,-0.067,-0.087
676.3,36.924,67.68,98.8,-0.0433,0.0214,0.983,0.139,-0.408,-0.325
676.35,36.913,66.97,98.73,-0.0036,0.0209,1.02,0.324,0.873,0.017
676.4,36.922,66.3,98.76,-0.0042,-0.0738,1.023,0.031,2.503,-2.057
676.45,36.928,66.94,98.73,-0.0046,0.0345,1.0527,1.067,1.81,-0.758
676.5,36.918,66.82,98.79,-0.0262,0.0719,1.0258,0.667,-0.278,-0.764
676.55,36.945,66.97,98.69,0.0374,0.106,0.9812,0.275,0.557,-0.525
676.6,36.913,66.2,98.68,0.0193,-0.0012,0.9936,0.066,-0.832,-1.081
676.65,36.929,67.35,98.7,0.0469,0.0071,1.0344,-0.858,-0.8,-1.043
676.7,36.926,66.46,98.69,0.0365,-0.0111,0.9923,-1.187,-0.259,-1.044
676.75,36.912,67.48,98.7,0.0008,0.0664,1.0268,-1.129,-0.18,-0.067
676.8,36.914,66.41,98.69,-0.041,0.0097,0.9659,-0.218,0.095,0.171
676.85,36.929,67.15,98.68,0.0051,0.0083,0.9916,0.229,0.311,0.474
676.9,36.92,68.06,98.72,-0.0248,-0.0188,0.9802,1.182,-0.792,0.205
676.95,36.922,68.22,98.72,-0.0093,-0.0374,1.0209,0.201,-0.56,-0.339
677.0,36.902,67.56,98.68,0.0346,-0.0404,0.9925,-0.069,-1.136,0.153
677.05,36.925,68.32,98.67,0.0275,-0.0186,0.9834,0.41,-0.202,0.232
677.1,36.922,67.23,98.68,0.0361,-0.0301,0.9876,-0.64,-0.357,-0.292
677.15,36.918,68.72,98.69,0.0133,-0.0556,1.0222,0.511,1.07,-0.653
677.2,36.922,68.91,98.63,-0.0071,0.0255,1.0699,-0.394,0.051,-0.174
677.25,36.915,68.31,98.73,0.011,0.0139,1.0142,1.014,1.101,-0.517
677.3,36.913,68.28,98.72,0.0464,0.0124,0.9562,-0.404,-0.217,-0.973
677.35,36.916,67.41,98.68,0.0793,0.0657,0.9415,-1.12,-0.496,-0.478
677.4,36.914,68.64,98.68,-0.0154,0.0341,0.952,-1.204,-0.126,-0.368
677.45,36.941,69.07,98.67,-0.1119,-0.005,0.972,-1.573,0.487,-0.13
677.5,36.928,68.99,98.73,-0.0541,-0.0421,0.996,-0.334,1.185,0.828
677.55,36.909,68.95,98.78,-0.0569,-0.0355,1.0261,-1.741,0.98,0.836
677.6,36.939,68.22,98.65,-0.0756,-0.0426,1.0599,-0.904,2.63,0.828
677.65,36.915,69.06,98.74,-0.0246,-0.035,1.0234,-2.13,0.679,-0.742
677.7,36.919,68.61,98.7,-0.0408,-0.0268,0.9789,-1.678,0.706,-0.51
677.75,36.928,69.79,98.75,0.0048,0.0388,1.023,-1.321,-0.432,0.476
677.8,36.899,69.41,98.76,0.0127,0.0889,1.013,-0.617,-0.787,0.779
677.85,36.917,69.26,98.82,-0.048,0.0286,1.0448,0.057,-0.638,-0.431
677.9,36.913,69.17,98.8,-0.007,-0.0507,0.9825,0.109,-0.623,0.247
677.95,36.921,68.68,98.83,0.0145,0.0163,0.9615,0.821,1.074,-1.069
678.0,36.923,68.75,98.8,0.0953,-0.0052,0.9387,0.999,0.078,-1.392
678.05,36.918,70.11,98.84,0.0646,-0.0702,0.9666,1.106,0.597,-0.225
678.1,36.918,68.69,98.85,0.0573,-0.0084,0.9515,1.308,-0.064,-0.449
678.15,36.93,69.12,98.91,0.0422,0.0278,1.0071,1.132,-0.676,0.067
678.2,36.922,69.13,98.86,0.0571,0.0543,1.0107,0.07,-1.098,0.335
678.25,36.919,69.05,98.88,-0.0455,0.0487,1.04,0.638,-0.908,0.998
678.3,36.921,69.09,98.92,0.0029,0.0241,0.9897,1.101,0.431,0.539
678.35,36.937,69.89,98.88,-0.0305,0.0409,0.998,0.502,0.391,0.768
678.4,36.921,68.97,98.86,-0.0158,-0.0487,1.0158,-0.555,1.263,-0.002
678.45,36.914,69.09,98.91,-0.0404,-0.0595,1.012,-0.331,0.723,0.231
678.5,36.9,68.63,98.95,-0.0404,-0.0226,0.9957,-1.554,-0.025,-0.423
678.55,36.905,68.61,98.93,-0.0208,-0.0139,0.9723,-1.049,0.641,0.137
678.6,36.914,68.87,98.95,0.0241,0.0035,1.0126,-0.072,0.219,0.324
678.65,36.918,69.27,98.94,-0.0028,-0.0204,1.0038,-0.209,-0.61,0.261
678.7,36.914,69.13,98.95,0.0241,-0.0424,0.9567,-0.219,-0.601,0.254
678.75,36.923,66.83,98.93,0.022,-0.0472,0.9584,0.761,0.674,-0.261
678.8,36.914,67.49,98.99,0.0285,0.0089,1.0175,-0.383,0.316,0.846
678.85,36.91,69.29,98.99,0.0031,0.0312,1.0461,-0.271,1.934,-0.087
678.9,36.925,67.9,99.03,-0.0588,0.0341,0.9918,-0.089,1.633,-0.134
678.95,36.933,67.9,98.95,0.0394,-0.0057,0.9966,0.231,0.361,-0.15
679.0,36.908,67.72,99.04,0.0562,-0.073,0.9541,0.212,0.008,0.781
679.05,36.922,67.28,98.97,0.0038,-0.0867,0.9553,-0.097,-1.007,0.725
679.1,36.9,67.47,98.92,0.0225,-0.0735,1.0077,1.729,-0.759,-0.16
679.15,36.905,67.52,99.01,0.0089,0.0442,1.0658,2.087,0.649,-0.08
679.2,36.913,67.47,99.01,0.0145,0.0025,0.9931,1.163,0.262,0.215
679.25,36.931,67.16,98.96,-0.0066,-0.0392,0.9659,0.604,1.523,-0.781
679.3,36.912,68.05,98.94,-0.0505,0.005,1.0092,0.97,1.98,-0.134
679.35,36.911,67.49,98.88,-0.0257,0.0573,0.9889,0.013,1.651,0.739
679.4,36.92,67.56,98.92,-0.0006,0.0554,1.0353,-0.056,1.833,0.294
679.45,36.92,67.48,98.93,0.0361,0.0177,0.9914,-0.535,0.433,-0.004
679.5,36.912,67.13,98.97,-0.0135,0.0153,0.9959,0.088,0.089,0.118
679.55,36.939,67.0,98.95,0.0225,-0.0551,0.9526,0.267,1.099,0.069
679.6,36.917,66.58,98.94,0.0167,-0.0033,0.991,0.413,0.732,1.175
679.65,36.921,67.65,98.91,0.0097,0.0649,0.9571,1.32,0.435,1.257
679.7,36.916,67.19,98.91,-0.0321,0.0818,0.9758,1.617,0.828,-0.656
679.75,36.924,67.86,98.92,-0.0571,0.0516,0.9955,0.9,0.464,-0.236
679.8,36.932,67.42,98.91,0.0353,-0.0648,0.9954,-0.186,0.127,-0.545
679.85,36.936,68.02,98.89,-0.0339,-0.0547,0.9942,0.471,-0.269,0.361
679.9,36.912,67.03,98.9,-0.0207,0.0067,1.02,-0.397,0.732,-0.648
679.95,36.931,66.74,98.82,-0.0708,-0.0036,1.011,-0.396,-0.981,-0.044
680.0,36.925,68.16,98.81,-0.0288,-0.0058,1.011,0.682,-0.981,0.107
680.05,36.929,67.81,98.86,0.0596,0.017,0.9963,-0.991,0.315,0.794
680.1,36.919,66.32,98.81,0.0421,0.0047,1.0018,0.401,-0.557,0.7
680.15,36.918,67.5,98.8,0.0139,0.0019,1.0044,-0.696,1.262,-0.156
